Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 08/31  01:00:00,13158423.644994012,13158423.64499401,0.0 
 08/31  02:00:00,13158423.644994012,13158423.64499401,0.0 
 08/31  03:00:00,13158423.644994012,13158423.64499401,0.0 
 08/31  04:00:00,13158423.644994012,13158423.64499401,0.0 
 08/31  05:00:00,13970526.588477325,13970526.588477325,0.0 
 08/31  06:00:00,20834105.406923243,20834105.406923236,0.0 
 08/31  07:00:00,22233300.689105385,22233300.689105385,0.0 
 08/31  08:00:00,31563149.150647034,31563149.150647034,0.0 
 08/31  09:00:00,31979339.188293987,31979339.188293984,0.0 
 08/31  10:00:00,31431900.901612238,31431900.90161223,0.0 
 08/31  11:00:00,32228016.954989759,32228016.954989759,0.0 
 08/31  12:00:00,29582988.445326,29582988.445325998,0.0 
 08/31  13:00:00,33945771.419178809,33945771.4191788,0.0 
 08/31  14:00:00,34509391.14689745,34509391.14689744,0.0 
 08/31  15:00:00,34936148.84078889,34936148.840788889,0.0 
 08/31  16:00:00,35380751.23455242,35380751.23455242,0.0 
 08/31  17:00:00,23433575.7631237,23433575.763123696,0.0 
 08/31  18:00:00,15347565.578611702,15347565.578611702,0.0 
 08/31  19:00:00,9663362.456465802,9663362.456465802,0.0 
 08/31  20:00:00,8486694.910823154,8486694.910823152,0.0 
 08/31  21:00:00,11769894.910823154,11769894.910823152,0.0 
 08/31  22:00:00,10634524.076916654,10634524.076916654,0.0 
 08/31  23:00:00,10305881.415921549,10305881.415921549,0.0 
 08/31  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/01  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/01  02:00:00,12258423.644994012,12258423.644994012,0.0 
 09/01  03:00:00,12258423.644994012,12258423.644994012,0.0 
 09/01  04:00:00,12258423.644994012,12258423.644994012,0.0 
 09/01  05:00:00,13070526.588477325,13070526.58847732,0.0 
 09/01  06:00:00,20401501.061228824,20401501.06122882,0.0 
 09/01  07:00:00,19228980.32975885,19228980.329758847,0.0 
 09/01  08:00:00,31192759.105566645,31192759.105566633,0.0 
 09/01  09:00:00,31741684.537736235,31741684.537736235,0.0 
 09/01  10:00:00,32010443.748509818,32010443.74850981,0.0 
 09/01  11:00:00,32682960.317312775,32682960.31731277,0.0 
 09/01  12:00:00,30025950.493718644,30025950.493718644,0.0 
 09/01  13:00:00,34136377.22773431,34136377.22773431,0.0 
 09/01  14:00:00,34600861.94470796,34600861.944707948,0.0 
 09/01  15:00:00,35258743.83654209,35258743.83654209,0.0 
 09/01  16:00:00,35473479.93393031,35473479.93393031,0.0 
 09/01  17:00:00,23133440.69379985,23133440.69379985,0.0 
 09/01  18:00:00,15569421.649233193,15569421.649233193,0.0 
 09/01  19:00:00,9738920.63484936,9738920.634849357,0.0 
 09/01  20:00:00,8486694.910823154,8486694.910823152,0.0 
 09/01  21:00:00,11769894.910823154,11769894.910823152,0.0 
 09/01  22:00:00,10634524.076916654,10634524.076916654,0.0 
 09/01  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/01  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/02  01:00:00,9193157.415921549,9193157.415921549,0.0 
 09/02  02:00:00,9193157.415921549,9193157.415921549,0.0 
 09/02  03:00:00,9193157.415921549,9193157.415921549,0.0 
 09/02  04:00:00,9193157.415921549,9193157.415921549,0.0 
 09/02  05:00:00,9193157.415921549,9193157.415921549,0.0 
 09/02  06:00:00,9211481.415921549,9211481.415921549,0.0 
 09/02  07:00:00,6994479.042013349,6994479.042013349,0.0 
 09/02  08:00:00,6835586.11451713,6835586.11451713,0.0 
 09/02  09:00:00,6754301.374372405,6754301.374372404,0.0 
 09/02  10:00:00,6572835.46079445,6572835.46079445,0.0 
 09/02  11:00:00,6537090.875186573,6537090.875186573,0.0 
 09/02  12:00:00,6533049.379433445,6533049.379433445,0.0 
 09/02  13:00:00,6579519.003830511,6579519.003830511,0.0 
 09/02  14:00:00,6603557.622662311,6603557.622662311,0.0 
 09/02  15:00:00,6645244.796543068,6645244.796543068,0.0 
 09/02  16:00:00,6650374.96634608,6650374.96634608,0.0 
 09/02  17:00:00,6671485.101584563,6671485.101584563,0.0 
 09/02  18:00:00,6815963.759248006,6815963.759248006,0.0 
 09/02  19:00:00,6973601.40968113,6973601.40968113,0.0 
 09/02  20:00:00,7022681.415921549,7022681.415921548,0.0 
 09/02  21:00:00,10305881.415921549,10305881.415921549,0.0 
 09/02  22:00:00,10305881.415921549,10305881.415921549,0.0 
 09/02  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/02  24:00:00,9193157.415921549,9193157.415921549,0.0 
 09/03  01:00:00,9193157.415921549,9193157.415921549,0.0 
 09/03  02:00:00,9193157.415921549,9193157.415921549,0.0 
 09/03  03:00:00,9193157.415921549,9193157.415921549,0.0 
 09/03  04:00:00,9193157.415921549,9193157.415921549,0.0 
 09/03  05:00:00,9193157.415921549,9193157.415921549,0.0 
 09/03  06:00:00,9211481.415921549,9211481.415921549,0.0 
 09/03  07:00:00,7344696.974499595,7344696.974499594,0.0 
 09/03  08:00:00,6753929.680058938,6753929.680058938,0.0 
 09/03  09:00:00,6583095.800400476,6583095.800400475,0.0 
 09/03  10:00:00,6566616.616941552,6566616.616941552,0.0 
 09/03  11:00:00,6567705.290991437,6567705.290991437,0.0 
 09/03  12:00:00,6607753.114672186,6607753.114672186,0.0 
 09/03  13:00:00,6568644.585701309,6568644.585701307,0.0 
 09/03  14:00:00,6658486.912878996,6658486.912878996,0.0 
 09/03  15:00:00,6786046.0260102809,6786046.02601028,0.0 
 09/03  16:00:00,6744361.634036338,6744361.634036338,0.0 
 09/03  17:00:00,6801233.578555897,6801233.578555896,0.0 
 09/03  18:00:00,7008903.136695776,7008903.136695776,0.0 
 09/03  19:00:00,7022681.415921549,7022681.415921549,0.0 
 09/03  20:00:00,7569881.415921549,7569881.415921549,0.0 
 09/03  21:00:00,10305881.415921549,10305881.415921549,0.0 
 09/03  22:00:00,10305881.415921549,10305881.415921549,0.0 
 09/03  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/03  24:00:00,9193157.415921549,9193157.415921549,0.0 
 09/04  01:00:00,9193157.415921549,9193157.415921549,0.0 
 09/04  02:00:00,9193157.415921549,9193157.415921549,0.0 
 09/04  03:00:00,9193157.415921549,9193157.415921549,0.0 
 09/04  04:00:00,9193157.415921549,9193157.415921549,0.0 
 09/04  05:00:00,9193157.415921549,9193157.415921549,0.0 
 09/04  06:00:00,9211481.415921549,9211481.415921549,0.0 
 09/04  07:00:00,7022681.415921549,7022681.415921549,0.0 
 09/04  08:00:00,6952498.3888793759,6952498.3888793759,0.0 
 09/04  09:00:00,6843417.188553291,6843417.188553291,0.0 
 09/04  10:00:00,6763619.637361745,6763619.637361745,0.0 
 09/04  11:00:00,6686234.412453681,6686234.412453681,0.0 
 09/04  12:00:00,6540762.811063068,6540762.811063068,0.0 
 09/04  13:00:00,6551994.18231244,6551994.182312438,0.0 
 09/04  14:00:00,6726301.957327625,6726301.957327625,0.0 
 09/04  15:00:00,6806566.705222331,6806566.705222329,0.0 
 09/04  16:00:00,6877960.665637662,6877960.665637661,0.0 
 09/04  17:00:00,6981346.578244228,6981346.578244228,0.0 
 09/04  18:00:00,6981346.578244229,6981346.578244229,0.0 
 09/04  19:00:00,7022681.415921549,7022681.415921549,0.0 
 09/04  20:00:00,7569881.415921549,7569881.415921549,0.0 
 09/04  21:00:00,10305881.415921549,10305881.415921549,0.0 
 09/04  22:00:00,10305881.415921549,10305881.415921549,0.0 
 09/04  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/04  24:00:00,9193157.415921549,9193157.415921549,0.0 
 09/05  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/05  02:00:00,12258423.644994012,12258423.644994012,0.0 
 09/05  03:00:00,12258423.644994012,12258423.644994012,0.0 
 09/05  04:00:00,12258423.644994012,12258423.644994012,0.0 
 09/05  05:00:00,13070526.588477325,13070526.58847732,0.0 
 09/05  06:00:00,20754272.578323489,20754272.578323489,0.0 
 09/05  07:00:00,19748403.618029056,19748403.618029056,0.0 
 09/05  08:00:00,30942775.97790868,30942775.97790867,0.0 
 09/05  09:00:00,30583224.147975848,30583224.147975848,0.0 
 09/05  10:00:00,31000211.088538927,31000211.088538924,0.0 
 09/05  11:00:00,31048934.803236888,31048934.803236888,0.0 
 09/05  12:00:00,28996805.611819634,28996805.611819634,0.0 
 09/05  13:00:00,31125248.13033358,31125248.13033358,0.0 
 09/05  14:00:00,31504895.71485749,31504895.714857487,0.0 
 09/05  15:00:00,31755148.165397295,31755148.165397295,0.0 
 09/05  16:00:00,32407927.56247582,32407927.56247582,0.0 
 09/05  17:00:00,21788817.724448533,21788817.724448533,0.0 
 09/05  18:00:00,15763957.030609895,15763957.03060989,0.0 
 09/05  19:00:00,9748218.059538953,9748218.059538952,0.0 
 09/05  20:00:00,9033894.910823154,9033894.910823152,0.0 
 09/05  21:00:00,11769894.910823154,11769894.910823152,0.0 
 09/05  22:00:00,10634524.076916654,10634524.076916654,0.0 
 09/05  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/05  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/06  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/06  02:00:00,12258423.644994012,12258423.644994012,0.0 
 09/06  03:00:00,12258423.644994012,12258423.644994012,0.0 
 09/06  04:00:00,12258423.644994012,12258423.644994012,0.0 
 09/06  05:00:00,13070526.588477325,13070526.58847732,0.0 
 09/06  06:00:00,21096215.09015919,21096215.090159187,0.0 
 09/06  07:00:00,19739196.353845508,19739196.353845505,0.0 
 09/06  08:00:00,30437190.074034539,30437190.074034528,0.0 
 09/06  09:00:00,30490213.10656011,30490213.1065601,0.0 
 09/06  10:00:00,30488056.798356397,30488056.79835639,0.0 
 09/06  11:00:00,30751331.796222364,30751331.79622235,0.0 
 09/06  12:00:00,28608432.54333605,28608432.54333605,0.0 
 09/06  13:00:00,31983185.329032843,31983185.32903284,0.0 
 09/06  14:00:00,31957610.0445919,31957610.044591898,0.0 
 09/06  15:00:00,31754526.902221797,31754526.902221797,0.0 
 09/06  16:00:00,32578259.746382789,32578259.746382785,0.0 
 09/06  17:00:00,21760926.18055638,21760926.18055638,0.0 
 09/06  18:00:00,15425784.325053513,15425784.325053513,0.0 
 09/06  19:00:00,9706346.706330793,9706346.706330792,0.0 
 09/06  20:00:00,9581094.910823154,9581094.910823152,0.0 
 09/06  21:00:00,11769894.910823154,11769894.910823152,0.0 
 09/06  22:00:00,10634524.076916654,10634524.076916654,0.0 
 09/06  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/06  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/07  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/07  02:00:00,12708423.644994012,12708423.644994012,0.0 
 09/07  03:00:00,13158423.644994012,13158423.64499401,0.0 
 09/07  04:00:00,13158423.644994012,13158423.64499401,0.0 
 09/07  05:00:00,13970526.588477325,13970526.588477325,0.0 
 09/07  06:00:00,21848901.93727937,21848901.937279367,0.0 
 09/07  07:00:00,21409392.604174094,21409392.60417409,0.0 
 09/07  08:00:00,31188628.408326135,31188628.408326135,0.0 
 09/07  09:00:00,30550406.363434227,30550406.363434227,0.0 
 09/07  10:00:00,30586983.90227293,30586983.90227292,0.0 
 09/07  11:00:00,31522828.434435108,31522828.434435104,0.0 
 09/07  12:00:00,29514116.934446817,29514116.934446817,0.0 
 09/07  13:00:00,33494101.013162957,33494101.013162953,0.0 
 09/07  14:00:00,34177654.171474549,34177654.17147454,0.0 
 09/07  15:00:00,34956686.52706639,34956686.52706637,0.0 
 09/07  16:00:00,35472013.02628024,35472013.02628024,0.0 
 09/07  17:00:00,23119277.418573075,23119277.418573075,0.0 
 09/07  18:00:00,15382857.592144136,15382857.592144138,0.0 
 09/07  19:00:00,9727282.382934874,9727282.38293487,0.0 
 09/07  20:00:00,9581094.910823154,9581094.910823152,0.0 
 09/07  21:00:00,11769894.910823154,11769894.910823152,0.0 
 09/07  22:00:00,10634524.076916654,10634524.076916654,0.0 
 09/07  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/07  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/08  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/08  02:00:00,12258423.644994012,12258423.644994012,0.0 
 09/08  03:00:00,13158423.644994012,13158423.64499401,0.0 
 09/08  04:00:00,13158423.644994012,13158423.64499401,0.0 
 09/08  05:00:00,13970526.588477325,13970526.588477325,0.0 
 09/08  06:00:00,21864361.415730344,21864361.415730336,0.0 
 09/08  07:00:00,20885410.15368872,20885410.15368872,0.0 
 09/08  08:00:00,31046271.757451025,31046271.75745102,0.0 
 09/08  09:00:00,31152384.5245072,31152384.524507196,0.0 
 09/08  10:00:00,30717151.064665259,30717151.064665256,0.0 
 09/08  11:00:00,31793803.831763306,31793803.831763306,0.0 
 09/08  12:00:00,29171721.608640594,29171721.60864059,0.0 
 09/08  13:00:00,33292074.861014636,33292074.861014636,0.0 
 09/08  14:00:00,33776570.18384581,33776570.18384581,0.0 
 09/08  15:00:00,34701432.31461873,34701432.31461872,0.0 
 09/08  16:00:00,35188215.97067835,35188215.970678348,0.0 
 09/08  17:00:00,23104110.240860505,23104110.240860505,0.0 
 09/08  18:00:00,15389233.166429796,15389233.166429796,0.0 
 09/08  19:00:00,9727282.382934874,9727282.38293487,0.0 
 09/08  20:00:00,9581094.910823154,9581094.910823152,0.0 
 09/08  21:00:00,11769894.910823154,11769894.910823152,0.0 
 09/08  22:00:00,10634524.076916654,10634524.076916654,0.0 
 09/08  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/08  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/09  01:00:00,10093157.415921549,10093157.415921549,0.0 
 09/09  02:00:00,10093157.415921549,10093157.415921549,0.0 
 09/09  03:00:00,10093157.415921549,10093157.415921549,0.0 
 09/09  04:00:00,10093157.415921549,10093157.415921549,0.0 
 09/09  05:00:00,10093157.415921549,10093157.415921549,0.0 
 09/09  06:00:00,11205881.415921549,11205881.415921549,0.0 
 09/09  07:00:00,7845922.591906309,7845922.591906309,0.0 
 09/09  08:00:00,7595707.2627159529,7595707.2627159529,0.0 
 09/09  09:00:00,7402755.2713092709,7402755.2713092709,0.0 
 09/09  10:00:00,6650374.96634608,6650374.96634608,0.0 
 09/09  11:00:00,6650374.96634608,6650374.96634608,0.0 
 09/09  12:00:00,6641406.257653359,6641406.257653359,0.0 
 09/09  13:00:00,6651702.951109594,6651702.951109594,0.0 
 09/09  14:00:00,6644635.334936622,6644635.334936622,0.0 
 09/09  15:00:00,6650374.96634608,6650374.96634608,0.0 
 09/09  16:00:00,6654932.61940904,6654932.61940904,0.0 
 09/09  17:00:00,6692128.040119886,6692128.040119886,0.0 
 09/09  18:00:00,6841213.311452963,6841213.311452963,0.0 
 09/09  19:00:00,7011129.445402219,7011129.445402218,0.0 
 09/09  20:00:00,8664281.415921549,8664281.415921549,0.0 
 09/09  21:00:00,10305881.415921549,10305881.415921549,0.0 
 09/09  22:00:00,10305881.415921549,10305881.415921549,0.0 
 09/09  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/09  24:00:00,9193157.415921549,9193157.415921549,0.0 
 09/10  01:00:00,9193157.415921549,9193157.415921549,0.0 
 09/10  02:00:00,9193157.415921549,9193157.415921549,0.0 
 09/10  03:00:00,9193157.415921549,9193157.415921549,0.0 
 09/10  04:00:00,9193157.415921549,9193157.415921549,0.0 
 09/10  05:00:00,9193157.415921549,9193157.415921549,0.0 
 09/10  06:00:00,10305881.415921549,10305881.415921549,0.0 
 09/10  07:00:00,6936831.623890317,6936831.623890317,0.0 
 09/10  08:00:00,6688086.544366758,6688086.544366758,0.0 
 09/10  09:00:00,6653401.086765924,6653401.086765923,0.0 
 09/10  10:00:00,6650374.96634608,6650374.96634608,0.0 
 09/10  11:00:00,6624724.117331016,6624724.117331016,0.0 
 09/10  12:00:00,6630500.102590682,6630500.102590682,0.0 
 09/10  13:00:00,6617692.855008252,6617692.855008252,0.0 
 09/10  14:00:00,6606140.884488922,6606140.884488922,0.0 
 09/10  15:00:00,6725729.440587573,6725729.440587573,0.0 
 09/10  16:00:00,6695337.7028393209,6695337.702839319,0.0 
 09/10  17:00:00,6749479.788099069,6749479.788099069,0.0 
 09/10  18:00:00,6928472.37680404,6928472.37680404,0.0 
 09/10  19:00:00,7022681.415921549,7022681.415921549,0.0 
 09/10  20:00:00,8664281.415921549,8664281.415921549,0.0 
 09/10  21:00:00,10305881.415921549,10305881.415921549,0.0 
 09/10  22:00:00,10305881.415921549,10305881.415921549,0.0 
 09/10  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/10  24:00:00,9193157.415921549,9193157.415921549,0.0 
 09/11  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/11  02:00:00,12258423.644994012,12258423.644994012,0.0 
 09/11  03:00:00,13158423.644994012,13158423.64499401,0.0 
 09/11  04:00:00,13158423.644994012,13158423.64499401,0.0 
 09/11  05:00:00,13970526.588477325,13970526.588477325,0.0 
 09/11  06:00:00,22415076.2302018,22415076.230201797,0.0 
 09/11  07:00:00,19421930.688385015,19421930.68838501,0.0 
 09/11  08:00:00,31571731.408194893,31571731.40819489,0.0 
 09/11  09:00:00,31484858.37925535,31484858.379255348,0.0 
 09/11  10:00:00,31239037.160711897,31239037.160711886,0.0 
 09/11  11:00:00,31798256.864752875,31798256.864752875,0.0 
 09/11  12:00:00,29169368.877487199,29169368.877487199,0.0 
 09/11  13:00:00,32333390.66871447,32333390.66871447,0.0 
 09/11  14:00:00,32643212.566506469,32643212.566506469,0.0 
 09/11  15:00:00,33496160.32027259,33496160.320272589,0.0 
 09/11  16:00:00,33940665.08829726,33940665.08829725,0.0 
 09/11  17:00:00,22223740.610947044,22223740.610947044,0.0 
 09/11  18:00:00,15529669.552250445,15529669.552250449,0.0 
 09/11  19:00:00,9737750.221236915,9737750.22123691,0.0 
 09/11  20:00:00,10675494.910823154,10675494.910823152,0.0 
 09/11  21:00:00,11769894.910823154,11769894.910823152,0.0 
 09/11  22:00:00,10634524.076916654,10634524.076916654,0.0 
 09/11  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/11  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/12  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/12  02:00:00,12258423.644994012,12258423.644994012,0.0 
 09/12  03:00:00,12258423.644994012,12258423.644994012,0.0 
 09/12  04:00:00,13158423.644994012,13158423.64499401,0.0 
 09/12  05:00:00,13970526.588477325,13970526.588477325,0.0 
 09/12  06:00:00,22671848.66606537,22671848.666065366,0.0 
 09/12  07:00:00,20321656.2107793,20321656.210779299,0.0 
 09/12  08:00:00,31504682.456593675,31504682.456593668,0.0 
 09/12  09:00:00,31047143.835491249,31047143.83549124,0.0 
 09/12  10:00:00,31596678.595743106,31596678.595743106,0.0 
 09/12  11:00:00,32163012.73703845,32163012.73703844,0.0 
 09/12  12:00:00,29644291.973606565,29644291.973606569,0.0 
 09/12  13:00:00,33626623.01577496,33626623.01577495,0.0 
 09/12  14:00:00,33871680.64909375,33871680.64909373,0.0 
 09/12  15:00:00,34313597.54842561,34313597.54842561,0.0 
 09/12  16:00:00,34462449.95588829,34462449.955888289,0.0 
 09/12  17:00:00,22550099.59774688,22550099.59774688,0.0 
 09/12  18:00:00,15612405.899098184,15612405.899098183,0.0 
 09/12  19:00:00,9748218.059538953,9748218.059538952,0.0 
 09/12  20:00:00,10675494.910823154,10675494.910823152,0.0 
 09/12  21:00:00,11769894.910823154,11769894.910823152,0.0 
 09/12  22:00:00,10634524.076916654,10634524.076916654,0.0 
 09/12  23:00:00,10305881.415921549,10305881.415921549,0.0 
 09/12  24:00:00,12258423.644994012,12258423.644994012,0.0 
 09/13  01:00:00,12258423.644994012,12258423.644994012,0.0 
 09/13  02:00:00,12258423.644994012,12258423.644994012,0.0 
 09/13  03:00:00,12258423.644994012,12258423.644994012,0.0 
 09/13  04:00:00,12258423.644994012,12258423.644994012,0.0 
 09/13  05:00:00,13070526.588477325,13070526.58847732,0.0 
 09/13  06:00:00,21890710.688792688,21890710.688792685,0.0 
 09/13  07:00:00,19897877.841308178,19897877.841308178,0.0 
 09/13  08:00:00,31539625.70164369,31539625.701643684,0.0 
 09/13  09:00:00,31091834.330870488,31091834.33087048,0.0 
 09/13  10:00:00,30877831.998368704,30877831.998368697,0.0 
 09/13  11:00:00,31579052.283646797,31579052.28364679,0.0 
 09/13  12:00:00,29181311.26044023,29181311.26044023,0.0 
 09/13  13:00:00,32417737.836998688,32417737.836998684,0.0 
 09/13  14:00:00,32788113.25644572,32788113.256445718,0.0 
 09/13  15:00:00,33364488.140853555,33364488.140853555,0.0 
 09/13  16:00:00,33471558.879067016,33471558.87906701,0.0 
 09/13  17:00:00,21838890.660094929,21838890.660094926,0.0 
 09/13  18:00:00,15667241.604622782,15667241.604622778,0.0 
 09/13  19:00:00,9748218.059538953,9748218.059538952,0.0 
