Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 03/03  05:00:00,12258423.644994013,12258423.644994013,0.0 
 03/03  06:00:00,13070526.588477327,13070526.588477323,0.0 
 03/03  07:00:00,20295924.153251146,20295924.15325114,0.0 
 03/03  08:00:00,21564737.831803256,21564737.83180326,0.0 
 03/03  09:00:00,31039337.690892769,31039337.690892769,0.0 
 03/03  10:00:00,30260112.343691999,30260112.34369199,0.0 
 03/03  11:00:00,30081746.730516659,30081746.73051666,0.0 
 03/03  12:00:00,30180081.649502294,30180081.649502294,0.0 
 03/03  13:00:00,28419547.610239693,28419547.610239693,0.0 
 03/03  14:00:00,30615959.63298963,30615959.63298963,0.0 
 03/03  15:00:00,30660450.37885987,30660450.37885987,0.0 
 03/03  16:00:00,30900150.695593686,30900150.695593679,0.0 
 03/03  17:00:00,31129236.88969026,31129236.889690266,0.0 
 03/03  18:00:00,22139079.22111549,22139079.221115486,0.0 
 03/03  19:00:00,19487717.82532552,19487717.825325516,0.0 
 03/03  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/03  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/03  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/03  23:00:00,10634524.076916654,10634524.076916654,0.0 
 03/03  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/04  01:00:00,9193157.415921549,9193157.415921549,0.0 
 03/04  02:00:00,9193157.415921549,9193157.415921549,0.0 
 03/04  03:00:00,9193157.415921549,9193157.415921549,0.0 
 03/04  04:00:00,9193157.415921549,9193157.415921549,0.0 
 03/04  05:00:00,9193157.415921549,9193157.415921549,0.0 
 03/04  06:00:00,9193157.415921549,9193157.415921549,0.0 
 03/04  07:00:00,9758681.415921547,9758681.415921547,0.0 
 03/04  08:00:00,6880806.001039052,6880806.001039052,0.0 
 03/04  09:00:00,6645195.835936395,6645195.835936394,0.0 
 03/04  10:00:00,6567705.290991437,6567705.290991437,0.0 
 03/04  11:00:00,6571060.622517837,6571060.622517837,0.0 
 03/04  12:00:00,6608383.061662101,6608383.061662101,0.0 
 03/04  13:00:00,6545249.473867796,6545249.473867795,0.0 
 03/04  14:00:00,6643739.910468244,6643739.910468244,0.0 
 03/04  15:00:00,6653114.828395896,6653114.828395896,0.0 
 03/04  16:00:00,6798871.450517811,6798871.450517811,0.0 
 03/04  17:00:00,6995124.857470002,6995124.857470002,0.0 
 03/04  18:00:00,7569881.415921549,7569881.415921549,0.0 
 03/04  19:00:00,10305881.415921547,10305881.415921547,0.0 
 03/04  20:00:00,10305881.415921547,10305881.415921547,0.0 
 03/04  21:00:00,10305881.415921547,10305881.415921547,0.0 
 03/04  22:00:00,11205881.415921547,11205881.415921547,0.0 
 03/04  23:00:00,11205881.415921547,11205881.415921547,0.0 
 03/04  24:00:00,11205881.415921547,11205881.415921547,0.0 
 03/05  01:00:00,10093157.415921547,10093157.415921547,0.0 
 03/05  02:00:00,10093157.415921547,10093157.415921547,0.0 
 03/05  03:00:00,10093157.415921547,10093157.415921547,0.0 
 03/05  04:00:00,10093157.415921547,10093157.415921547,0.0 
 03/05  05:00:00,10093157.415921547,10093157.415921547,0.0 
 03/05  06:00:00,10093157.415921547,10093157.415921547,0.0 
 03/05  07:00:00,10385081.415921547,10385081.415921547,0.0 
 03/05  08:00:00,7922681.415921549,7922681.415921549,0.0 
 03/05  09:00:00,7836219.853825506,7836219.853825504,0.0 
 03/05  10:00:00,7681721.9712988999,7681721.971298898,0.0 
 03/05  11:00:00,7541796.310433509,7541796.310433509,0.0 
 03/05  12:00:00,6664656.796125221,6664656.796125221,0.0 
 03/05  13:00:00,6664656.796125221,6664656.796125221,0.0 
 03/05  14:00:00,6672352.050829739,6672352.050829739,0.0 
 03/05  15:00:00,6739354.819001913,6739354.819001912,0.0 
 03/05  16:00:00,6818163.93693656,6818163.93693656,0.0 
 03/05  17:00:00,6987912.810128788,6987912.810128788,0.0 
 03/05  18:00:00,7569881.415921549,7569881.415921549,0.0 
 03/05  19:00:00,10305881.415921547,10305881.415921547,0.0 
 03/05  20:00:00,10305881.415921547,10305881.415921547,0.0 
 03/05  21:00:00,10305881.415921547,10305881.415921547,0.0 
 03/05  22:00:00,10305881.415921547,10305881.415921547,0.0 
 03/05  23:00:00,10305881.415921547,10305881.415921547,0.0 
 03/05  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/06  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/06  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/06  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/06  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/06  05:00:00,12258423.644994013,12258423.644994013,0.0 
 03/06  06:00:00,13070526.588477327,13070526.588477323,0.0 
 03/06  07:00:00,28222913.83061933,28222913.83061933,0.0 
 03/06  08:00:00,28403931.28221856,28403931.282218558,0.0 
 03/06  09:00:00,33661107.448690239,33661107.448690239,0.0 
 03/06  10:00:00,31583288.289984719,31583288.289984719,0.0 
 03/06  11:00:00,30514921.708146056,30514921.70814605,0.0 
 03/06  12:00:00,29594971.15361389,29594971.153613885,0.0 
 03/06  13:00:00,28669106.1624998,28669106.162499805,0.0 
 03/06  14:00:00,29211306.314126627,29211306.31412662,0.0 
 03/06  15:00:00,29581397.875133188,29581397.875133188,0.0 
 03/06  16:00:00,29630743.297442005,29630743.297442,0.0 
 03/06  17:00:00,30482305.261833025,30482305.261833025,0.0 
 03/06  18:00:00,24147032.764306178,24147032.764306178,0.0 
 03/06  19:00:00,21861562.662504637,21861562.662504637,0.0 
 03/06  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/06  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/06  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/06  23:00:00,10634524.076916654,10634524.076916654,0.0 
 03/06  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/07  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/07  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/07  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/07  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/07  05:00:00,12258423.644994013,12258423.644994013,0.0 
 03/07  06:00:00,13070526.588477327,13070526.588477323,0.0 
 03/07  07:00:00,24380817.365466875,24380817.36546687,0.0 
 03/07  08:00:00,26359411.95206091,26359411.952060906,0.0 
 03/07  09:00:00,32419958.729923179,32419958.72992318,0.0 
 03/07  10:00:00,30931556.281737433,30931556.281737433,0.0 
 03/07  11:00:00,30573778.301266217,30573778.301266213,0.0 
 03/07  12:00:00,29721782.52206602,29721782.52206602,0.0 
 03/07  13:00:00,29037749.424832889,29037749.42483288,0.0 
 03/07  14:00:00,29696396.254141496,29696396.254141496,0.0 
 03/07  15:00:00,29968677.47023093,29968677.47023093,0.0 
 03/07  16:00:00,30272619.333879625,30272619.333879629,0.0 
 03/07  17:00:00,30933094.37062296,30933094.37062296,0.0 
 03/07  18:00:00,23521939.468427764,23521939.468427764,0.0 
 03/07  19:00:00,21499480.250346025,21499480.250346025,0.0 
 03/07  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/07  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/07  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/07  23:00:00,10634524.076916654,10634524.076916654,0.0 
 03/07  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/08  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/08  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/08  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/08  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/08  05:00:00,12258423.644994013,12258423.644994013,0.0 
 03/08  06:00:00,13070526.588477327,13070526.588477323,0.0 
 03/08  07:00:00,22318542.09287846,22318542.09287846,0.0 
 03/08  08:00:00,22910960.6500126,22910960.6500126,0.0 
 03/08  09:00:00,29494261.74942264,29494261.749422634,0.0 
 03/08  10:00:00,29299961.3039119,29299961.30391188,0.0 
 03/08  11:00:00,29300308.500024849,29300308.500024845,0.0 
 03/08  12:00:00,29949357.177644284,29949357.177644299,0.0 
 03/08  13:00:00,27973485.001386517,27973485.001386517,0.0 
 03/08  14:00:00,30124140.849621159,30124140.849621159,0.0 
 03/08  15:00:00,30290337.278842216,30290337.278842216,0.0 
 03/08  16:00:00,30120666.92862489,30120666.92862489,0.0 
 03/08  17:00:00,30627176.7097323,30627176.7097323,0.0 
 03/08  18:00:00,21652627.066762374,21652627.06676237,0.0 
 03/08  19:00:00,18717870.044081835,18717870.04408183,0.0 
 03/08  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/08  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/08  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/08  23:00:00,10634524.076916654,10634524.076916654,0.0 
 03/08  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/09  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/09  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/09  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/09  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/09  05:00:00,12258423.644994013,12258423.644994013,0.0 
 03/09  06:00:00,13070526.588477327,13070526.588477323,0.0 
 03/09  07:00:00,19213989.086942197,19213989.086942194,0.0 
 03/09  08:00:00,20635726.578648867,20635726.578648867,0.0 
 03/09  09:00:00,30633442.369074175,30633442.369074175,0.0 
 03/09  10:00:00,30194396.843943947,30194396.843943947,0.0 
 03/09  11:00:00,30325992.36811677,30325992.36811677,0.0 
 03/09  12:00:00,30376990.16675032,30376990.16675032,0.0 
 03/09  13:00:00,28260476.38889755,28260476.38889755,0.0 
 03/09  14:00:00,30542212.260736646,30542212.260736646,0.0 
 03/09  15:00:00,30861926.05424954,30861926.054249545,0.0 
 03/09  16:00:00,31140169.81018651,31140169.810186514,0.0 
 03/09  17:00:00,31755305.413634186,31755305.413634186,0.0 
 03/09  18:00:00,21696495.27894732,21696495.27894732,0.0 
 03/09  19:00:00,18717870.044081835,18717870.04408183,0.0 
 03/09  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/09  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/09  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/09  23:00:00,10634524.076916654,10634524.076916654,0.0 
 03/09  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/10  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/10  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/10  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/10  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/10  05:00:00,12258423.644994013,12258423.644994013,0.0 
 03/10  06:00:00,13070526.588477327,13070526.588477323,0.0 
 03/10  07:00:00,19088898.224224666,19088898.22422466,0.0 
 03/10  08:00:00,20052549.29732992,20052549.297329915,0.0 
 03/10  09:00:00,30492265.53597898,30492265.535978989,0.0 
 03/10  10:00:00,29769718.34992576,29769718.349925754,0.0 
 03/10  11:00:00,29967692.278263615,29967692.27826361,0.0 
 03/10  12:00:00,30308941.96513416,30308941.96513416,0.0 
 03/10  13:00:00,28201411.466392168,28201411.46639216,0.0 
 03/10  14:00:00,30970931.49226497,30970931.49226497,0.0 
 03/10  15:00:00,31170193.476981548,31170193.476981544,0.0 
 03/10  16:00:00,31470179.96734675,31470179.967346737,0.0 
 03/10  17:00:00,32091422.128082798,32091422.12808279,0.0 
 03/10  18:00:00,21507290.416305528,21507290.416305528,0.0 
 03/10  19:00:00,18717870.044081835,18717870.04408183,0.0 
 03/10  20:00:00,13031418.059538959,13031418.059538955,0.0 
 03/10  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/10  22:00:00,11769894.910823154,11769894.910823152,0.0 
 03/10  23:00:00,10634524.076916654,10634524.076916654,0.0 
 03/10  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/11  01:00:00,9193157.415921549,9193157.415921549,0.0 
 03/11  02:00:00,9193157.415921549,9193157.415921549,0.0 
 03/11  03:00:00,9193157.415921549,9193157.415921549,0.0 
 03/11  04:00:00,9193157.415921549,9193157.415921549,0.0 
 03/11  05:00:00,9193157.415921549,9193157.415921549,0.0 
 03/11  06:00:00,9193157.415921549,9193157.415921549,0.0 
 03/11  07:00:00,8937881.415921549,8937881.415921549,0.0 
 03/11  08:00:00,6964357.398660294,6964357.398660294,0.0 
 03/11  09:00:00,6915875.342715171,6915875.342715171,0.0 
 03/11  10:00:00,6773163.171252886,6773163.171252886,0.0 
 03/11  11:00:00,6717058.088500199,6717058.088500199,0.0 
 03/11  12:00:00,6699249.233816263,6699249.233816263,0.0 
 03/11  13:00:00,6664656.796125221,6664656.796125221,0.0 
 03/11  14:00:00,6641571.0320116649,6641571.0320116649,0.0 
 03/11  15:00:00,6724103.828336291,6724103.828336291,0.0 
 03/11  16:00:00,6776767.969597604,6776767.969597604,0.0 
 03/11  17:00:00,6900784.94719262,6900784.94719262,0.0 
 03/11  18:00:00,7002321.036344478,7002321.036344478,0.0 
 03/11  19:00:00,10305881.415921547,10305881.415921547,0.0 
 03/11  20:00:00,10305881.415921547,10305881.415921547,0.0 
 03/11  21:00:00,10305881.415921547,10305881.415921547,0.0 
 03/11  22:00:00,10305881.415921547,10305881.415921547,0.0 
 03/11  23:00:00,10305881.415921547,10305881.415921547,0.0 
 03/11  24:00:00,10305881.415921547,10305881.415921547,0.0 
 03/12  01:00:00,9193157.415921549,9193157.415921549,0.0 
 03/12  02:00:00,9193157.415921549,9193157.415921549,0.0 
 03/12  03:00:00,9193157.415921549,9193157.415921549,0.0 
 03/12  04:00:00,9193157.415921549,9193157.415921549,0.0 
 03/12  05:00:00,9193157.415921549,9193157.415921549,0.0 
 03/12  06:00:00,10305881.415921547,10305881.415921547,0.0 
 03/12  07:00:00,8937881.415921549,8937881.415921549,0.0 
 03/12  08:00:00,6880907.479470763,6880907.479470763,0.0 
 03/12  09:00:00,6878927.080364274,6878927.080364274,0.0 
 03/12  10:00:00,6778043.732044171,6778043.732044171,0.0 
 03/12  11:00:00,6782491.437032232,6782491.43703223,0.0 
 03/12  12:00:00,6675869.990449489,6675869.990449488,0.0 
 03/12  13:00:00,6664656.796125221,6664656.796125221,0.0 
 03/12  14:00:00,6667221.881026727,6667221.881026727,0.0 
 03/12  15:00:00,6734707.8565622069,6734707.856562206,0.0 
 03/12  16:00:00,6818163.93693656,6818163.93693656,0.0 
 03/12  17:00:00,6987912.810128788,6987912.810128788,0.0 
 03/12  18:00:00,7022681.415921549,7022681.415921549,0.0 
 03/12  19:00:00,10305881.415921547,10305881.415921547,0.0 
 03/12  20:00:00,10305881.415921547,10305881.415921547,0.0 
 03/12  21:00:00,10305881.415921547,10305881.415921547,0.0 
 03/12  22:00:00,10305881.415921547,10305881.415921547,0.0 
 03/12  23:00:00,10305881.415921547,10305881.415921547,0.0 
 03/12  24:00:00,9193157.415921549,9193157.415921549,0.0 
 03/13  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/13  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/13  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/13  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/13  05:00:00,13070526.588477327,13070526.588477323,0.0 
 03/13  06:00:00,26083886.197921006,26083886.197921,0.0 
 03/13  07:00:00,28517735.25590381,28517735.25590381,0.0 
 03/13  08:00:00,33638459.852703537,33638459.85270354,0.0 
 03/13  09:00:00,32279250.796548897,32279250.796548897,0.0 
 03/13  10:00:00,31575864.58720866,31575864.587208656,0.0 
 03/13  11:00:00,29794358.962731355,29794358.962731355,0.0 
 03/13  12:00:00,28683404.11978835,28683404.11978835,0.0 
 03/13  13:00:00,29042250.913487715,29042250.913487715,0.0 
 03/13  14:00:00,29281088.392357727,29281088.392357727,0.0 
 03/13  15:00:00,29593399.348779944,29593399.34877994,0.0 
 03/13  16:00:00,29781243.763497816,29781243.763497808,0.0 
 03/13  17:00:00,20403682.18378547,20403682.18378547,0.0 
 03/13  18:00:00,15781087.928157749,15781087.92815775,0.0 
 03/13  19:00:00,12757818.059538959,12757818.059538955,0.0 
 03/13  20:00:00,11769894.910823154,11769894.910823152,0.0 
 03/13  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/13  22:00:00,10634524.076916654,10634524.076916654,0.0 
 03/13  23:00:00,10305881.415921547,10305881.415921547,0.0 
 03/13  24:00:00,12258423.644994013,12258423.644994013,0.0 
 03/14  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/14  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/14  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/14  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/14  05:00:00,13070526.588477327,13070526.588477323,0.0 
 03/14  06:00:00,23669330.631117267,23669330.631117267,1052395.4602427164 
 03/14  07:00:00,27942064.275739928,27942064.275739928,0.0 
 03/14  08:00:00,31444523.78886146,31444523.788861459,0.0 
 03/14  09:00:00,30050998.62597747,30050998.625977477,0.0 
 03/14  10:00:00,29625828.82557469,29625828.825574686,0.0 
 03/14  11:00:00,29688394.979109885,29688394.979109877,0.0 
 03/14  12:00:00,27894288.675605887,27894288.675605887,0.0 
 03/14  13:00:00,31028225.705693995,31028225.70569399,0.0 
 03/14  14:00:00,31537188.17702616,31537188.17702616,0.0 
 03/14  15:00:00,31821344.065772878,31821344.065772878,0.0 
 03/14  16:00:00,32187807.701505998,32187807.701505994,0.0 
 03/14  17:00:00,21222182.510940825,21222182.510940829,0.0 
 03/14  18:00:00,15225230.78025306,15225230.78025306,0.0 
 03/14  19:00:00,12757818.059538959,12757818.059538955,0.0 
 03/14  20:00:00,11769894.910823154,11769894.910823152,0.0 
 03/14  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/14  22:00:00,10634524.076916654,10634524.076916654,0.0 
 03/14  23:00:00,10305881.415921547,10305881.415921547,0.0 
 03/14  24:00:00,12258423.644994013,12258423.644994013,0.0 
 03/15  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/15  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/15  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/15  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/15  05:00:00,13070526.588477327,13070526.588477323,0.0 
 03/15  06:00:00,20846637.137638719,20846637.137638716,0.0 
 03/15  07:00:00,22829702.29289338,22829702.29289338,0.0 
 03/15  08:00:00,30057885.05106303,30057885.051063029,0.0 
 03/15  09:00:00,29933731.99791096,29933731.997910955,0.0 
 03/15  10:00:00,29586354.338300438,29586354.338300438,0.0 
 03/15  11:00:00,29892284.55823379,29892284.55823379,0.0 
 03/15  12:00:00,27754566.17459556,27754566.17459556,0.0 
 03/15  13:00:00,30209778.41894313,30209778.41894313,0.0 
 03/15  14:00:00,30458086.171900248,30458086.171900248,0.0 
 03/15  15:00:00,30057966.065344577,30057966.065344577,0.0 
 03/15  16:00:00,30413088.82582297,30413088.825822969,0.0 
 03/15  17:00:00,20467240.687381887,20467240.687381887,0.0 
 03/15  18:00:00,15179827.859768428,15179827.859768428,0.0 
 03/15  19:00:00,12757818.059538959,12757818.059538955,0.0 
 03/15  20:00:00,11769894.910823154,11769894.910823152,0.0 
 03/15  21:00:00,11769894.910823154,11769894.910823152,0.0 
 03/15  22:00:00,10634524.076916654,10634524.076916654,0.0 
 03/15  23:00:00,10305881.415921547,10305881.415921547,0.0 
 03/15  24:00:00,12258423.644994013,12258423.644994013,0.0 
 03/16  01:00:00,12258423.644994013,12258423.644994013,0.0 
 03/16  02:00:00,12258423.644994013,12258423.644994013,0.0 
 03/16  03:00:00,12258423.644994013,12258423.644994013,0.0 
 03/16  04:00:00,12258423.644994013,12258423.644994013,0.0 
 03/16  05:00:00,13970526.588477327,13970526.588477327,0.0 
 03/16  06:00:00,22125044.807924235,22125044.807924238,241140.79680699257 
 03/16  07:00:00,25843972.077482109,25843972.0774821,0.0 
 03/16  08:00:00,31315194.23050246,31315194.230502469,0.0 
 03/16  09:00:00,30573755.924915114,30573755.924915114,0.0 
 03/16  10:00:00,30055959.946755165,30055959.946755165,0.0 
 03/16  11:00:00,29839193.96305382,29839193.96305382,0.0 
 03/16  12:00:00,27955899.444763744,27955899.44476375,0.0 
 03/16  13:00:00,29998492.50553189,29998492.50553188,0.0 
 03/16  14:00:00,30017940.459560045,30017940.459560049,0.0 
