Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 10/28  13:00:00,6542989.119769512,6542989.119769511,0.0 
 10/28  14:00:00,6560637.6748184659,6560637.6748184659,0.0 
 10/28  15:00:00,6603909.958865746,6603909.958865745,0.0 
 10/28  16:00:00,6696088.838332867,6696088.838332867,0.0 
 10/28  17:00:00,7535134.981973759,7535134.981973758,0.0 
 10/28  18:00:00,10305881.415921549,10305881.415921549,0.0 
 10/28  19:00:00,10305881.415921549,10305881.415921549,0.0 
 10/28  20:00:00,10305881.415921549,10305881.415921549,0.0 
 10/28  21:00:00,10305881.415921549,10305881.415921549,0.0 
 10/28  22:00:00,10305881.415921549,10305881.415921549,0.0 
 10/28  23:00:00,10305881.415921549,10305881.415921549,0.0 
 10/28  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  01:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  02:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  03:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  04:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  05:00:00,9193157.415921549,9193157.415921549,0.0 
 10/29  06:00:00,10305881.415921549,10305881.415921549,0.0 
 10/29  07:00:00,9758681.415921549,9758681.415921549,0.0 
 10/29  08:00:00,6908839.605669085,6908839.605669084,0.0 
 10/29  09:00:00,6658974.115162169,6658974.115162169,0.0 
 10/29  10:00:00,6645244.796543067,6645244.796543067,0.0 
 10/29  11:00:00,6553249.459375537,6553249.459375537,0.0 
 10/29  12:00:00,6552283.044648923,6552283.044648923,0.0 
 10/29  13:00:00,6616401.224094948,6616401.224094948,0.0 
 10/29  14:00:00,6629854.287134029,6629854.287134029,0.0 
 10/29  15:00:00,6651463.640395965,6651463.640395965,0.0 
 10/29  16:00:00,6702116.741062627,6702116.741062627,0.0 
 10/29  17:00:00,7487256.084256846,7487256.084256846,0.0 
 10/29  18:00:00,10305881.415921549,10305881.415921549,0.0 
 10/29  19:00:00,10305881.415921549,10305881.415921549,0.0 
 10/29  20:00:00,10305881.415921549,10305881.415921549,0.0 
 10/29  21:00:00,10305881.415921549,10305881.415921549,0.0 
 10/29  22:00:00,10305881.415921549,10305881.415921549,0.0 
 10/29  23:00:00,10305881.415921549,10305881.415921549,0.0 
 10/29  24:00:00,9193157.415921549,9193157.415921549,0.0 
 10/30  01:00:00,12258423.644994012,12258423.644994012,0.0 
 10/30  02:00:00,12258423.644994012,12258423.644994012,0.0 
 10/30  03:00:00,12258423.644994012,12258423.644994012,0.0 
 10/30  04:00:00,12258423.644994012,12258423.644994012,0.0 
 10/30  05:00:00,13070526.588477325,13070526.58847732,0.0 
 10/30  06:00:00,21033650.533102484,21033650.533102484,0.0 
 10/30  07:00:00,23034215.437944179,23034215.43794418,0.0 
 10/30  08:00:00,31329492.726525517,31329492.726525517,0.0 
 10/30  09:00:00,31205187.34887875,31205187.34887874,0.0 
 10/30  10:00:00,30640929.572028527,30640929.57202851,0.0 
 10/30  11:00:00,29838328.576500484,29838328.576500477,0.0 
 10/30  12:00:00,27964624.772796878,27964624.772796878,0.0 
 10/30  13:00:00,30317552.797372089,30317552.797372085,0.0 
 10/30  14:00:00,30846783.825793026,30846783.825793014,0.0 
 10/30  15:00:00,31082192.076737707,31082192.076737696,0.0 
 10/30  16:00:00,31380283.708184273,31380283.708184273,0.0 
 10/30  17:00:00,21980615.74092343,21980615.74092343,0.0 
 10/30  18:00:00,18706801.549125438,18706801.549125438,0.0 
 10/30  19:00:00,13031418.059538957,13031418.059538952,0.0 
 10/30  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/30  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/30  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/30  23:00:00,10305881.415921549,10305881.415921549,0.0 
 10/30  24:00:00,12258423.644994012,12258423.644994012,0.0 
 10/31  01:00:00,12258423.644994012,12258423.644994012,0.0 
 10/31  02:00:00,12258423.644994012,12258423.644994012,0.0 
 10/31  03:00:00,12258423.644994012,12258423.644994012,0.0 
 10/31  04:00:00,12258423.644994012,12258423.644994012,0.0 
 10/31  05:00:00,13070526.588477325,13070526.58847732,0.0 
 10/31  06:00:00,20889671.47664805,20889671.47664805,0.0 
 10/31  07:00:00,22147958.283299447,22147958.283299447,0.0 
 10/31  08:00:00,31670236.22966782,31670236.22966782,0.0 
 10/31  09:00:00,31729148.19548164,31729148.195481637,0.0 
 10/31  10:00:00,31053581.411597626,31053581.411597618,0.0 
 10/31  11:00:00,31007543.99191335,31007543.991913339,0.0 
 10/31  12:00:00,28811042.1685935,28811042.168593497,0.0 
 10/31  13:00:00,30977031.573314448,30977031.57331444,0.0 
 10/31  14:00:00,31115079.741356546,31115079.741356538,0.0 
 10/31  15:00:00,31505359.73538406,31505359.735384048,0.0 
 10/31  16:00:00,31918588.653383934,31918588.653383927,0.0 
 10/31  17:00:00,21959026.783990928,21959026.783990928,0.0 
 10/31  18:00:00,18706801.549125438,18706801.549125438,0.0 
 10/31  19:00:00,13031418.059538957,13031418.059538952,0.0 
 10/31  20:00:00,11769894.910823154,11769894.910823152,0.0 
 10/31  21:00:00,11769894.910823154,11769894.910823152,0.0 
 10/31  22:00:00,10634524.076916654,10634524.076916654,0.0 
 10/31  23:00:00,10305881.415921549,10305881.415921549,0.0 
 10/31  24:00:00,12258423.644994012,12258423.644994012,0.0 
 11/01  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/01  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/01  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/01  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/01  05:00:00,13070526.588477325,13070526.58847732,0.0 
 11/01  06:00:00,20836529.69533369,20836529.69533369,0.0 
 11/01  07:00:00,21845799.096816135,21845799.096816139,0.0 
 11/01  08:00:00,31677850.24562621,31677850.24562621,0.0 
 11/01  09:00:00,31058566.92518892,31058566.925188915,0.0 
 11/01  10:00:00,31240972.33217857,31240972.332178564,0.0 
 11/01  11:00:00,31062189.950287999,31062189.95028799,0.0 
 11/01  12:00:00,28731004.227960204,28731004.2279602,0.0 
 11/01  13:00:00,30477412.520149024,30477412.520149024,0.0 
 11/01  14:00:00,31213593.084238419,31213593.084238415,0.0 
 11/01  15:00:00,31096612.805554287,31096612.805554283,0.0 
 11/01  16:00:00,32011704.628326186,32011704.628326179,0.0 
 11/01  17:00:00,22787168.405872983,22787168.405872987,0.0 
 11/01  18:00:00,18706801.549125438,18706801.549125438,0.0 
 11/01  19:00:00,13031418.059538957,13031418.059538952,0.0 
 11/01  20:00:00,11769894.910823154,11769894.910823152,0.0 
 11/01  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/01  22:00:00,10634524.076916654,10634524.076916654,0.0 
 11/01  23:00:00,10305881.415921549,10305881.415921549,0.0 
 11/01  24:00:00,12258423.644994012,12258423.644994012,0.0 
 11/02  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/02  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/02  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/02  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/02  05:00:00,13070526.588477325,13070526.58847732,0.0 
 11/02  06:00:00,21041290.410221269,21041290.41022127,0.0 
 11/02  07:00:00,22246517.966339075,22246517.966339075,0.0 
 11/02  08:00:00,30989024.80989495,30989024.809894939,0.0 
 11/02  09:00:00,30510901.707499759,30510901.70749975,0.0 
 11/02  10:00:00,30563047.084606425,30563047.08460641,0.0 
 11/02  11:00:00,31060059.744861064,31060059.744861057,0.0 
 11/02  12:00:00,28479813.520296448,28479813.520296445,0.0 
 11/02  13:00:00,32044478.485171915,32044478.485171908,0.0 
 11/02  14:00:00,32357127.654325595,32357127.654325587,0.0 
 11/02  15:00:00,32677949.817926188,32677949.817926185,0.0 
 11/02  16:00:00,33493037.82698891,33493037.8269889,0.0 
 11/02  17:00:00,22864539.91091661,22864539.91091661,0.0 
 11/02  18:00:00,18706801.549125438,18706801.549125438,0.0 
 11/02  19:00:00,13031418.059538957,13031418.059538952,0.0 
 11/02  20:00:00,11769894.910823154,11769894.910823152,0.0 
 11/02  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/02  22:00:00,10634524.076916654,10634524.076916654,0.0 
 11/02  23:00:00,10305881.415921549,10305881.415921549,0.0 
 11/02  24:00:00,12258423.644994012,12258423.644994012,0.0 
 11/03  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/03  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/03  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/03  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/03  05:00:00,13070526.588477325,13070526.58847732,0.0 
 11/03  06:00:00,21208407.92759117,21208407.927591176,0.0 
 11/03  07:00:00,22298132.801430908,22298132.801430905,0.0 
 11/03  08:00:00,31883889.85104905,31883889.85104905,0.0 
 11/03  09:00:00,31825671.92470947,31825671.92470946,0.0 
 11/03  10:00:00,31172489.422696964,31172489.422696957,0.0 
 11/03  11:00:00,30849820.47377104,30849820.473771037,0.0 
 11/03  12:00:00,29211027.337988438,29211027.337988434,0.0 
 11/03  13:00:00,31689300.48651202,31689300.486512014,0.0 
 11/03  14:00:00,32060573.736556636,32060573.73655663,0.0 
 11/03  15:00:00,32915398.20896831,32915398.208968305,0.0 
 11/03  16:00:00,33579017.53763485,33579017.53763485,0.0 
 11/03  17:00:00,23011158.992357725,23011158.992357729,0.0 
 11/03  18:00:00,18706801.549125438,18706801.549125438,0.0 
 11/03  19:00:00,13031418.059538957,13031418.059538952,0.0 
 11/03  20:00:00,11769894.910823154,11769894.910823152,0.0 
 11/03  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/03  22:00:00,10634524.076916654,10634524.076916654,0.0 
 11/03  23:00:00,10305881.415921549,10305881.415921549,0.0 
 11/03  24:00:00,12258423.644994012,12258423.644994012,0.0 
 11/04  01:00:00,9193157.415921549,9193157.415921549,0.0 
 11/04  02:00:00,9193157.415921549,9193157.415921549,0.0 
 11/04  03:00:00,9193157.415921549,9193157.415921549,0.0 
 11/04  04:00:00,9193157.415921549,9193157.415921549,0.0 
 11/04  05:00:00,9193157.415921549,9193157.415921549,0.0 
 11/04  06:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  07:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  08:00:00,6909928.279718969,6909928.279718969,0.0 
 11/04  09:00:00,6660708.604668706,6660708.604668706,0.0 
 11/04  10:00:00,6650374.96634608,6650374.96634608,0.0 
 11/04  11:00:00,6636276.087850345,6636276.087850345,0.0 
 11/04  12:00:00,6640796.7960469149,6640796.7960469149,0.0 
 11/04  13:00:00,6650411.320196288,6650411.320196288,0.0 
 11/04  14:00:00,6651020.781802733,6651020.781802733,0.0 
 11/04  15:00:00,6658401.598422114,6658401.598422114,0.0 
 11/04  16:00:00,6744540.252789833,6744540.252789832,0.0 
 11/04  17:00:00,8053486.792608906,8053486.792608906,0.0 
 11/04  18:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  19:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  20:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  21:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  22:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  23:00:00,10305881.415921549,10305881.415921549,0.0 
 11/04  24:00:00,9193157.415921549,9193157.415921549,0.0 
 11/05  01:00:00,9193157.415921549,9193157.415921549,0.0 
 11/05  02:00:00,9193157.415921549,9193157.415921549,0.0 
 11/05  03:00:00,9193157.415921549,9193157.415921549,0.0 
 11/05  04:00:00,9193157.415921549,9193157.415921549,0.0 
 11/05  05:00:00,9193157.415921549,9193157.415921549,0.0 
 11/05  06:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  07:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  08:00:00,6987492.123380526,6987492.123380526,0.0 
 11/05  09:00:00,6715403.201088495,6715403.201088495,0.0 
 11/05  10:00:00,6657718.838099071,6657718.838099071,0.0 
 11/05  11:00:00,6689309.493480198,6689309.493480198,0.0 
 11/05  12:00:00,6559996.476278549,6559996.476278546,0.0 
 11/05  13:00:00,6544280.750682816,6544280.750682816,0.0 
 11/05  14:00:00,6619593.947528003,6619593.947528003,0.0 
 11/05  15:00:00,6640390.882320074,6640390.882320074,0.0 
 11/05  16:00:00,6892827.618913321,6892827.618913321,0.0 
 11/05  17:00:00,8117081.415921549,8117081.415921549,0.0 
 11/05  18:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  19:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  20:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  21:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  22:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  23:00:00,10305881.415921549,10305881.415921549,0.0 
 11/05  24:00:00,9193157.415921549,9193157.415921549,0.0 
 11/06  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/06  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/06  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/06  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/06  05:00:00,12258423.644994012,12258423.644994012,0.0 
 11/06  06:00:00,13070526.588477325,13070526.58847732,0.0 
 11/06  07:00:00,22004620.37943533,22004620.37943533,0.0 
 11/06  08:00:00,19490783.36209924,19490783.36209924,0.0 
 11/06  09:00:00,31330551.43169859,31330551.43169858,0.0 
 11/06  10:00:00,32012723.233794974,32012723.23379496,0.0 
 11/06  11:00:00,32118057.650133149,32118057.650133138,0.0 
 11/06  12:00:00,32313592.09197007,32313592.091970065,0.0 
 11/06  13:00:00,29498456.358297014,29498456.358297007,0.0 
 11/06  14:00:00,32512305.00365348,32512305.003653476,0.0 
 11/06  15:00:00,32959744.206667469,32959744.206667454,0.0 
 11/06  16:00:00,33382388.02249229,33382388.02249229,0.0 
 11/06  17:00:00,34539106.82359157,34539106.82359157,0.0 
 11/06  18:00:00,25328674.00594681,25328674.00594681,0.0 
 11/06  19:00:00,18706801.549125438,18706801.549125438,0.0 
 11/06  20:00:00,13031418.059538957,13031418.059538952,0.0 
 11/06  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/06  22:00:00,11769894.910823154,11769894.910823152,0.0 
 11/06  23:00:00,10634524.076916654,10634524.076916654,0.0 
 11/06  24:00:00,10305881.415921549,10305881.415921549,0.0 
 11/07  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/07  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/07  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/07  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/07  05:00:00,12258423.644994012,12258423.644994012,0.0 
 11/07  06:00:00,13070526.588477325,13070526.58847732,0.0 
 11/07  07:00:00,21714955.469523949,21714955.469523956,0.0 
 11/07  08:00:00,19378568.193989945,19378568.193989949,0.0 
 11/07  09:00:00,31345341.166017899,31345341.166017888,0.0 
 11/07  10:00:00,31223618.253360318,31223618.2533603,0.0 
 11/07  11:00:00,31678938.839779308,31678938.839779304,0.0 
 11/07  12:00:00,31923021.67268081,31923021.672680804,0.0 
 11/07  13:00:00,29401974.969854535,29401974.969854528,0.0 
 11/07  14:00:00,31884700.74871951,31884700.748719504,0.0 
 11/07  15:00:00,32825348.73474501,32825348.734745005,0.0 
 11/07  16:00:00,32907130.725146139,32907130.725146127,0.0 
 11/07  17:00:00,34497823.43190843,34497823.43190843,0.0 
 11/07  18:00:00,25102722.090949455,25102722.090949455,0.0 
 11/07  19:00:00,18706801.549125438,18706801.549125438,0.0 
 11/07  20:00:00,13031418.059538957,13031418.059538952,0.0 
 11/07  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/07  22:00:00,11769894.910823154,11769894.910823152,0.0 
 11/07  23:00:00,10634524.076916654,10634524.076916654,0.0 
 11/07  24:00:00,10305881.415921549,10305881.415921549,0.0 
 11/08  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/08  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/08  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/08  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/08  05:00:00,12258423.644994012,12258423.644994012,0.0 
 11/08  06:00:00,13070526.588477325,13070526.58847732,0.0 
 11/08  07:00:00,21344646.334718326,21344646.334718326,0.0 
 11/08  08:00:00,19064370.43363124,19064370.43363124,0.0 
 11/08  09:00:00,30854877.686362205,30854877.6863622,0.0 
 11/08  10:00:00,30597245.001668805,30597245.001668797,0.0 
 11/08  11:00:00,30935820.916667154,30935820.916667146,0.0 
 11/08  12:00:00,31444430.6535323,31444430.65353229,0.0 
 11/08  13:00:00,29200930.27417004,29200930.274170035,0.0 
 11/08  14:00:00,30868797.089923748,30868797.08992374,0.0 
 11/08  15:00:00,31393165.222551515,31393165.2225515,0.0 
 11/08  16:00:00,31838131.440256619,31838131.44025661,0.0 
 11/08  17:00:00,34317210.08831285,34317210.08831284,0.0 
 11/08  18:00:00,24924111.48318877,24924111.48318877,0.0 
 11/08  19:00:00,18706801.549125438,18706801.549125438,0.0 
 11/08  20:00:00,13031418.059538957,13031418.059538952,0.0 
 11/08  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/08  22:00:00,11769894.910823154,11769894.910823152,0.0 
 11/08  23:00:00,10634524.076916654,10634524.076916654,0.0 
 11/08  24:00:00,10305881.415921549,10305881.415921549,0.0 
 11/09  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/09  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/09  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/09  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/09  05:00:00,12258423.644994012,12258423.644994012,0.0 
 11/09  06:00:00,13070526.588477325,13070526.58847732,0.0 
 11/09  07:00:00,21158745.649627184,21158745.649627188,0.0 
 11/09  08:00:00,19734660.765372844,19734660.765372844,0.0 
 11/09  09:00:00,31393139.715164357,31393139.715164354,0.0 
 11/09  10:00:00,30583571.98950374,30583571.989503735,0.0 
 11/09  11:00:00,31018592.777277493,31018592.777277486,0.0 
 11/09  12:00:00,30501624.00806358,30501624.00806357,0.0 
 11/09  13:00:00,28467213.965090947,28467213.965090936,0.0 
 11/09  14:00:00,31092484.398526499,31092484.398526487,0.0 
 11/09  15:00:00,31121729.225075358,31121729.225075347,0.0 
 11/09  16:00:00,31791961.483830517,31791961.483830505,0.0 
 11/09  17:00:00,33460466.050750089,33460466.050750078,0.0 
 11/09  18:00:00,24767135.063304109,24767135.063304109,0.0 
 11/09  19:00:00,18706801.549125438,18706801.549125438,0.0 
 11/09  20:00:00,13031418.059538957,13031418.059538952,0.0 
 11/09  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/09  22:00:00,11769894.910823154,11769894.910823152,0.0 
 11/09  23:00:00,10634524.076916654,10634524.076916654,0.0 
 11/09  24:00:00,10305881.415921549,10305881.415921549,0.0 
 11/10  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/10  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/10  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/10  04:00:00,12708423.644994012,12708423.644994012,0.0 
 11/10  05:00:00,12558423.644994012,12558423.64499401,0.0 
 11/10  06:00:00,13520526.588477325,13520526.588477325,0.0 
 11/10  07:00:00,21670259.461615728,21670259.46161573,0.0 
 11/10  08:00:00,22241622.666328517,22241622.666328517,0.0 
 11/10  09:00:00,29898087.881819637,29898087.88181963,0.0 
 11/10  10:00:00,29841624.172711187,29841624.17271117,0.0 
 11/10  11:00:00,29967148.583968779,29967148.583968775,0.0 
 11/10  12:00:00,30031454.315781837,30031454.31578183,0.0 
 11/10  13:00:00,28060860.38588033,28060860.38588033,0.0 
 11/10  14:00:00,30695511.834400819,30695511.83440081,0.0 
 11/10  15:00:00,31226182.16472666,31226182.164726654,0.0 
 11/10  16:00:00,31548497.19376522,31548497.193765217,0.0 
 11/10  17:00:00,33560863.24458931,33560863.2445893,0.0 
 11/10  18:00:00,24695026.783990928,24695026.783990928,0.0 
 11/10  19:00:00,18825116.330640999,18825116.330640999,0.0 
 11/10  20:00:00,13031418.059538957,13031418.059538952,0.0 
 11/10  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/10  22:00:00,11769894.910823154,11769894.910823152,0.0 
 11/10  23:00:00,10634524.076916654,10634524.076916654,0.0 
 11/10  24:00:00,10305881.415921549,10305881.415921549,0.0 
 11/11  01:00:00,10093157.415921549,10093157.415921549,0.0 
 11/11  02:00:00,10093157.415921549,10093157.415921549,0.0 
 11/11  03:00:00,10093157.415921549,10093157.415921549,0.0 
 11/11  04:00:00,10093157.415921549,10093157.415921549,0.0 
 11/11  05:00:00,10093157.415921549,10093157.415921549,0.0 
 11/11  06:00:00,10093157.415921549,10093157.415921549,0.0 
 11/11  07:00:00,11205881.415921549,11205881.415921549,0.0 
 11/11  08:00:00,8408796.755718917,8408796.755718917,0.0 
 11/11  09:00:00,7648089.929343054,7648089.929343053,0.0 
 11/11  10:00:00,7553198.129902503,7553198.1299025029,0.0 
 11/11  11:00:00,7552312.412716037,7552312.412716037,0.0 
 11/11  12:00:00,7112609.106172272,7112609.106172272,0.0 
 11/11  13:00:00,6655541.4899993,6655541.4899993,0.0 
 11/11  14:00:00,6652109.455852618,6652109.455852618,0.0 
 11/11  15:00:00,6673914.367154426,6673914.367154426,0.0 
 11/11  16:00:00,6751847.770692615,6751847.770692614,0.0 
 11/11  17:00:00,8629534.981973758,8629534.981973758,0.0 
 11/11  18:00:00,10305881.415921549,10305881.415921549,0.0 
 11/11  19:00:00,11205881.415921549,11205881.415921549,0.0 
 11/11  20:00:00,11205881.415921549,11205881.415921549,0.0 
 11/11  21:00:00,11205881.415921549,11205881.415921549,0.0 
 11/11  22:00:00,11205881.415921549,11205881.415921549,0.0 
 11/11  23:00:00,11205881.415921549,11205881.415921549,0.0 
 11/11  24:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  01:00:00,10093157.415921549,10093157.415921549,0.0 
 11/12  02:00:00,10093157.415921549,10093157.415921549,0.0 
 11/12  03:00:00,10093157.415921549,10093157.415921549,0.0 
 11/12  04:00:00,10093157.415921549,10093157.415921549,0.0 
 11/12  05:00:00,10093157.415921549,10093157.415921549,0.0 
 11/12  06:00:00,10093157.415921549,10093157.415921549,0.0 
 11/12  07:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  08:00:00,8469881.415921549,8469881.415921549,0.0 
 11/12  09:00:00,7863656.461412149,7863656.461412147,0.0 
 11/12  10:00:00,7696558.283086399,7696558.283086399,0.0 
 11/12  11:00:00,7394265.775059991,7394265.77505999,0.0 
 11/12  12:00:00,6650484.618912889,6650484.618912889,0.0 
 11/12  13:00:00,6601010.714685909,6601010.714685909,0.0 
 11/12  14:00:00,6626661.563700973,6626661.563700973,0.0 
 11/12  15:00:00,6656667.108915577,6656667.108915577,0.0 
 11/12  16:00:00,6751847.770692615,6751847.770692614,0.0 
 11/12  17:00:00,9240563.39635971,9240563.39635971,0.0 
 11/12  18:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  19:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  20:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  21:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  22:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  23:00:00,11205881.415921549,11205881.415921549,0.0 
 11/12  24:00:00,11205881.415921549,11205881.415921549,0.0 
 11/13  01:00:00,13158423.644994012,13158423.64499401,0.0 
 11/13  02:00:00,13158423.644994012,13158423.64499401,0.0 
 11/13  03:00:00,13158423.644994012,13158423.64499401,0.0 
 11/13  04:00:00,13158423.644994012,13158423.64499401,0.0 
 11/13  05:00:00,13158423.644994012,13158423.64499401,0.0 
 11/13  06:00:00,13970526.588477325,13970526.588477325,0.0 
 11/13  07:00:00,23957824.141199579,23957824.141199579,1221923.8730462008 
 11/13  08:00:00,34023657.1065935,34023657.1065935,0.0 
 11/13  09:00:00,34657841.437234368,34657841.43723436,0.0 
 11/13  10:00:00,32081370.10935043,32081370.109350414,0.0 
 11/13  11:00:00,31755385.884334327,31755385.88433432,0.0 
 11/13  12:00:00,30625734.164992446,30625734.164992438,0.0 
 11/13  13:00:00,28184316.65705086,28184316.65705086,0.0 
 11/13  14:00:00,29542000.862939098,29542000.862939087,0.0 
 11/13  15:00:00,30369844.286537537,30369844.28653752,0.0 
 11/13  16:00:00,30856670.79416821,30856670.794168205,0.0 
 11/13  17:00:00,32697396.002442536,32697396.002442536,0.0 
 11/13  18:00:00,27047378.92628134,27047378.92628134,0.0 
 11/13  19:00:00,22344290.558324029,22344290.558324025,0.0 
 11/13  20:00:00,13181418.059538957,13181418.059538952,0.0 
 11/13  21:00:00,12369894.910823152,12369894.910823152,0.0 
 11/13  22:00:00,12669894.910823152,12669894.910823152,0.0 
 11/13  23:00:00,11534524.076916654,11534524.076916654,0.0 
 11/13  24:00:00,10755881.415921549,10755881.415921549,0.0 
 11/14  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/14  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/14  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/14  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/14  05:00:00,12258423.644994012,12258423.644994012,0.0 
 11/14  06:00:00,13070526.588477325,13070526.58847732,0.0 
 11/14  07:00:00,22307293.098893696,22307293.0988937,0.0 
 11/14  08:00:00,25634907.02980885,25634907.02980885,0.0 
 11/14  09:00:00,31869467.64374186,31869467.643741855,0.0 
 11/14  10:00:00,31232088.702989155,31232088.702989147,0.0 
 11/14  11:00:00,30964892.712800497,30964892.712800489,0.0 
 11/14  12:00:00,30450663.29209304,30450663.292093029,0.0 
 11/14  13:00:00,30392747.44755055,30392747.44755055,0.0 
 11/14  14:00:00,30429434.406989315,30429434.406989315,0.0 
 11/14  15:00:00,30901076.326798638,30901076.32679863,0.0 
 11/14  16:00:00,31055796.002442536,31055796.002442536,0.0 
 11/14  17:00:00,32697396.002442536,32697396.002442536,0.0 
 11/14  18:00:00,27773079.86638837,27773079.866388374,0.0 
 11/14  19:00:00,22192637.644192093,22192637.644192086,0.0 
 11/14  20:00:00,13031418.059538957,13031418.059538952,0.0 
 11/14  21:00:00,11769894.910823154,11769894.910823152,0.0 
 11/14  22:00:00,11769894.910823154,11769894.910823152,0.0 
 11/14  23:00:00,10634524.076916654,10634524.076916654,0.0 
 11/14  24:00:00,10305881.415921549,10305881.415921549,0.0 
 11/15  01:00:00,12258423.644994012,12258423.644994012,0.0 
 11/15  02:00:00,12258423.644994012,12258423.644994012,0.0 
 11/15  03:00:00,12258423.644994012,12258423.644994012,0.0 
 11/15  04:00:00,12258423.644994012,12258423.644994012,0.0 
 11/15  05:00:00,12258423.644994012,12258423.644994012,0.0 
 11/15  06:00:00,13070526.588477325,13070526.58847732,0.0 
 11/15  07:00:00,22073974.111806457,22073974.111806457,0.0 
 11/15  08:00:00,25263863.756897365,25263863.756897365,0.0 
 11/15  09:00:00,30365690.83559378,30365690.835593769,0.0 
 11/15  10:00:00,29766656.37764156,29766656.377641549,0.0 
 11/15  11:00:00,29644124.156639995,29644124.156639987,0.0 
 11/15  12:00:00,30174922.48129506,30174922.48129505,0.0 
 11/15  13:00:00,27881704.012088859,27881704.012088859,0.0 
 11/15  14:00:00,30652344.325954245,30652344.325954234,0.0 
 11/15  15:00:00,30715319.750057728,30715319.75005772,0.0 
